genome,guild_id,ontology,CUE,rgrowth
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.3347781641890639,0.018787782811311365
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.4587511138723525,0.0194132621902876
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.3687838613706302,0.0013653343265823854
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.10843545067143308,0.008457755304427
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.47188317475608066,0.02465343362667078
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.3406329824088353,0.01608009786954618
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.021732249104059458,0.014909671239686069
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.34431095423933045,0.029864959336794096
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.5010124731316347,0.0034229220563898577
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.4211697195857256,0.001460131248907625
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.4530130712766878,0.018138361311059274
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.3779843643972436,0.01687862045201183
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.3415674020967939,0.001256206115687069
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.4673718388380128,0.022144892283234918
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.3959400760950403,0.020760257674808796
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.47067560661086894,0.0020941837448519678
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.3081086231758525,0.02421948662541143
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.2826593791605881,0.021600213542956662
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.45639983878491175,0.018637576039408715
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.3780441806578002,0.0020929095851331724
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.3790738858111565,0.001148394132167545
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.39751796324351973,0.010361414374149554
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.3289377863209971,0.0011538376682263473
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.28911195259856337,0.0008982237120555789
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.28460115466762875,0.001010944473134562
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.15770593265872448,0.011183351953101226
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.3587963222759294,0.0013946340058028526
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.2463257436324223,0.0011022754862009924
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.34501263763460627,0.0011837788020926969
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.1497699842106646,0.017522942868621404
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.11592228814196266,0.02308405543323414
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.3207852944536475,0.018374405103315262
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.3496360271635538,0.001174724128819794
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.3222617575731351,0.019837573879282644
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.3040288534206199,0.0024828559983473336
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.3074351767285266,0.0014297086485546675
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.032822844511445924,0.008518325732297247
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.22721210721128945,0.018775546489112647
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.24064501262411697,0.0008284819985113726
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.23731141198123165,0.018767880841994995
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.3232756905976976,0.019391388318839152
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.2632296436326812,0.0009876516206221576
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.0748686249437378,0.008473724024689435
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.3340743083356312,0.02457021792665951
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.24066711957753983,0.016063539939485595
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.013898030934986379,0.014930205743800138
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.2448072148847772,0.029932368141539798
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.35922659445379634,0.0024669953696802123
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.29991100392116454,0.0010545508393270129
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.318302160889565,0.01812782104080848
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.2668839112936108,0.01685768281887939
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.24384022920525644,0.0008714637314485338
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.3305166481889702,0.022115040472712975
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.2793002661168657,0.020755145396906934
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.3380347625595415,0.0015086117220018001
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.2188939588111735,0.024189451306891957
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.20087988793237538,0.021611950011741154
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.32108847696175463,0.018624938283587085
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.27066461309829315,0.0015120235788690917
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.269883835045798,0.0007955171514694998
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.27401014906346577,0.010369701634821073
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,free amino acids,0.611115391892092,0.0022263961338058443
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,free amino acids,0.5318942912942886,0.00159302090077453
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,free amino acids,0.5243822518000015,0.001740909306786555
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,free amino acids,0.48894177731251737,0.0014239346081918358
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,free amino acids,0.6445309741456753,0.0023972495875390627
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,free amino acids,0.49532553071634483,0.0018954156033835498
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,free amino acids,0.6342080272219862,0.0020413336703089344
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,free amino acids,0.4935335727700582,0.06466428651936683
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,free amino acids,0.448630369700487,0.0016701735453578976
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,free amino acids,0.6316989280608863,0.0017856929692752987
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,free amino acids,0.6332500391979742,0.0020253850116253155
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,free amino acids,0.6339289523971078,0.0018750447334365125
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,free amino acids,0.6359914065743887,0.004331087094044821
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,free amino acids,0.5940533886341853,0.0025833616261319273
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,free amino acids,0.6279855831723805,0.0018229586824391488
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,free amino acids,0.4792338939937592,0.0014709363962041554
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,free amino acids,0.4448351946629223,0.0014308646783330714
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,free amino acids,0.47884334059717415,0.0013838149351283924
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,free amino acids,0.6304391085598708,0.0017869302075414208
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,free amino acids,0.503531914838409,0.0016956769160946245
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,free amino acids,0.3278957305771335,0.000909632326260559
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,free amino acids,0.6328725730502008,0.001982627333627744
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,free amino acids,0.4888809028684016,0.0013788215973402195
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,free amino acids,0.4156908518077237,0.0012589359561262481
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,free amino acids,0.4983177465451419,0.0017949663006657703
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,free amino acids,0.6759663017763269,0.00425732633404842
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,free amino acids,0.5669027129957624,0.001813545824492325
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,free amino acids,0.6416877210024365,0.09545895600097305
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,free amino acids,0.5075869969055331,0.0014947392225785209
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,free amino acids,0.4915020275758576,0.001593965863262678
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,free amino acids,0.63033713767857,0.0018141948296595159
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,free amino acids,0.5689861168235251,0.0019003601848303676
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,free amino acids,0.6168604871534379,0.0026067037825411163
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,free amino acids,0.47044753438941506,0.0014861553880810827
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,free amino acids,0.4269375547754097,0.001323572826911342
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,free amino acids,0.6300470685311282,0.0019136840622960075
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,free amino acids,0.5570169975110698,0.002601723869020928
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,free amino acids,0.5110415394259573,0.0014556093882220392
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,free amino acids,0.6184231810146446,0.0015309500027553967
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,carbohydrate,0.6280046842083953,0.0024372860050230825
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,carbohydrate,0.5156606382696393,0.017105580006101892
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,carbohydrate,0.47826995663884986,0.01976479014751754
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,carbohydrate,0.40773045741817676,0.013128843590922527
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,carbohydrate,0.6669001854966609,0.0025937566851532844
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,carbohydrate,0.4874330013316591,0.0020519285012285922
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,carbohydrate,0.6450064030325953,0.022278339016444916
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,carbohydrate,0.1641745997430095,0.015868970311086715
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,carbohydrate,0.3266740347504804,0.02759608099183976
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,carbohydrate,0.5583478372138916,0.011746132076061367
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,carbohydrate,0.3998795328576084,0.013064289034956517
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,carbohydrate,0.651141806022656,0.0020428962942996226
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,carbohydrate,0.5717068552400688,0.004694877378983297
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,carbohydrate,0.6032473611502447,0.00281029945312864
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,carbohydrate,0.5472820985895571,0.011707120599640857
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,carbohydrate,0.43541048160184725,0.018008274843147057
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,carbohydrate,0.4198788408375572,0.022721603991459345
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,carbohydrate,0.3090325064421232,0.011424331973246896
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,carbohydrate,0.597855419099012,0.013357201899552432
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,carbohydrate,0.17977563032879865,0.017035458801882564
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,carbohydrate,0.04879061365255942,0.005752285464996934
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,carbohydrate,0.10220270073641335,0.01200165983642601
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,carbohydrate,0.19273404425806115,0.008874643238089615
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,carbohydrate,0.3260880556499215,0.01911742720529258
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,carbohydrate,0.49722392943359833,0.0019435855150321292
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,carbohydrate,0.6736168427215244,0.004608022407346915
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,carbohydrate,0.5349970143686902,0.018747842392726567
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,carbohydrate,0.6357770535764201,0.01873937269406687
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,carbohydrate,0.43049707059631137,0.010962559862218642
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,carbohydrate,0.4529600022716814,0.019824792306952332
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,carbohydrate,0.4525043767185042,0.009892899870967857
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,carbohydrate,0.5735672203336508,0.0020613146972603648
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,carbohydrate,0.614744709659397,0.0028222595141346074
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,carbohydrate,0.23109603749252133,0.013138709014965192
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,carbohydrate,0.3538252365357001,0.019117491746881446
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,carbohydrate,0.6520239063552371,0.002201080216064616
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,carbohydrate,0.5128710931986918,0.002815773855808242
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,carbohydrate,0.5194814826601863,0.0015881149755568977
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,carbohydrate,0.5289835572505734,0.009427413956986475
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,aromatic acid,0.580133368288044,0.0022437968729947873
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,aromatic acid,0.5127963365943868,0.0016045377893663274
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,aromatic acid,0.5010288586181181,0.0017527010348654967
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,aromatic acid,0.29821440906307217,0.011157760718768027
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,aromatic acid,0.6302263005021476,0.0024133257238242545
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,aromatic acid,0.4363028658197152,0.0019085302778243192
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,aromatic acid,0.6144257961945534,0.0020552492351736517
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,aromatic acid,0.2785536115771727,0.017478255953931113
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,aromatic acid,0.2107624856080551,0.022990507585253252
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,aromatic acid,0.5848683843988083,0.018411346536209995
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,aromatic acid,0.6197131836202996,0.002039035629276962
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,aromatic acid,0.5865629696130772,0.01987941650491256
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,aromatic acid,0.5404342279739828,0.00436149617789436
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,aromatic acid,0.5438532272890277,0.0026020362304751635
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,aromatic acid,0.07648149059864542,0.008506279392459393
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,aromatic acid,0.40998900469963273,0.01882153755674133
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,aromatic acid,0.42510360057041136,0.05180318571802222
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,aromatic acid,0.42672221972915686,0.018803657262695336
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,aromatic acid,0.5878936519328318,0.01943120848525496
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,aromatic acid,0.46710091957640654,0.0017076806343941805
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,aromatic acid,0.14134894686741895,0.008447530217347544
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,aromatic acid,0.6023033720893225,0.024747479737428447
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,aromatic acid,0.4356178618757519,0.016090143156356717
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,aromatic acid,0.03023243753116635,0.014898499932401006
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,aromatic acid,0.4375991600174428,0.0018094610421692647
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,aromatic acid,0.6317963534307295,0.004286015104771959
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,aromatic acid,0.5344450025547707,0.001827516281451148
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,aromatic acid,0.5824040726293778,0.01814013509298389
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,aromatic acid,0.48362177127106515,0.016894565112972403
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,aromatic acid,0.432436740202456,0.0016055899689363488
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,aromatic acid,0.5970861250534468,0.0221669333886878
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,aromatic acid,0.5069345023472179,0.02077206664237989
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,aromatic acid,0.5927239985845083,0.002624477492794522
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,aromatic acid,0.3915006410030024,0.024242698529104673
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,aromatic acid,0.359178486081392,0.021625985878695825
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,aromatic acid,0.5859680182626451,0.01864821987681283
72942.212.1_72942.77.1_Microbacterium_HA36_2522572100.assembly,guild_37,aromatic acid,0.47744920132714835,0.0026190335625955762
72942.212.1_72942.8.1_Micromonosporaceae_HE70_2558860141.assembly,guild_38,aromatic acid,0.48114200968955434,0.0014682356680082694
72942.212.1_72942.9.1_Rhodospirillales_HD17_2590828823.assembly,guild_39,aromatic acid,0.5207035257381112,0.010356486500143348
72942.212.1_72942.10.1_Streptomyces_HA41_2561511090.assembly,guild_1,free amino acids,0.6111742964981659,0.00222642741988021
72942.212.1_72942.11.1_Solirubrobacterales_HD59_2558860160.assembly,guild_2,free amino acids,0.5430146606637247,0.07375004162804877
72942.212.1_72942.2.1_Geodermatophilaceae_HB48_2562617054.assembly,guild_3,free amino acids,0.5244245025756064,0.001740916814376099
72942.212.1_72942.22.1_Dongia_HE60_2556921676.assembly,guild_4,free amino acids,0.4889487730910585,0.0014239394717522863
72942.212.1_72942.23.1_Intrasporangiaceae_HB13_2558309151.assembly,guild_5,free amino acids,0.6445511122787422,0.0023972571484442966
72942.212.1_72942.24.1_Cellulomonas_HE23_2556921112.assembly,guild_6,free amino acids,0.49536498090606895,0.0018954267588456775
72942.212.1_72942.25.1_Geodermatophilaceae_HA31_2556921099.assembly,guild_7,free amino acids,0.6342129089119904,0.0020413401465731026
72942.212.1_72942.26.1_Sphingomonas_HD57_2556921109.assembly,guild_8,free amino acids,0.4936561175454832,0.06466424545073196
72942.212.1_72942.27.1_Staphylococcus_HA57_2556921095.assembly,guild_9,free amino acids,0.448707430377547,0.001670183105773648
72942.212.1_72942.28.1_Mycobacterium_HB44_2556921043.assembly,guild_10,free amino acids,0.6317091982503074,0.0017857012466517678
72942.212.1_72942.3.1_Blastococcus_HD36_2561511235.assembly,guild_11,free amino acids,0.6332782748423044,0.002025390993009545
72942.212.1_72942.31.1_Mesorhizobium_HC08_2556921042.assembly,guild_12,free amino acids,0.6339493895384393,0.0018750542607748918
72942.212.1_72942.37.1_Pseudomonas_HB15_2556921040.assembly,guild_13,free amino acids,0.6358868024147885,0.00433111449264275
72942.212.1_72942.38.1_Paenibacillus_HA14_2556921041.assembly,guild_14,free amino acids,0.5941568772321357,0.002583401220010163
72942.212.1_72942.39.1_Acidobacteria_HE68_2556921018.assembly,guild_15,free amino acids,0.6279909156119909,0.0018229587185706942
72942.212.1_72942.4.1_Nocardioides_HA20_2558860971.assembly,guild_16,free amino acids,0.47924129984515673,0.0014709383140623217
72942.212.1_72942.40.1_Geodermatophilaceae_HB62_2556921017.assembly,guild_17,free amino acids,0.4448905030845143,0.0014308707770041556
72942.212.1_72942.42.1_Variovorax_HB20_2556921005.assembly,guild_18,free amino acids,0.478853716384661,0.0013838230251479577
72942.212.1_72942.43.1_Bradyrhizobium_HA13_2546825533.assembly,guild_19,free amino acids,0.6304455438106955,0.001786937316165171
72942.212.1_72942.44.1_Lysobacter_HA19_2523231029.assembly,guild_20,free amino acids,0.5035392779153681,0.0016956838002796237
72942.212.1_72942.45.1_Rhodospirillales_HD88_2546825534.assembly,guild_21,free amino acids,0.3279339635576284,0.0009096279470767317
72942.212.1_72942.46.1_Comamonadaceae_HA28_2523231025.assembly,guild_22,free amino acids,0.6328825909542531,0.001982630090480192
72942.212.1_72942.5.1_Bradyrhizobium_HD69_2561511129.assembly,guild_23,free amino acids,0.48891072565354077,0.0013788265964535954
72942.212.1_72942.55.1_Sphingomonas_HD07_2523231013.assembly,guild_24,free amino acids,0.41545959030917,0.0012589275181259698
72942.212.1_72942.57.1_Cellulomonas_HD24_2522572149.assembly,guild_25,free amino acids,0.4985644145777217,0.0017949743973819893
72942.212.1_72942.58.1_Bacillus_HB09_2522572150.assembly,guild_26,free amino acids,0.6729293391285779,0.004257351102339218
72942.212.1_72942.59.1_Marmoricola_HB36_2523231010.assembly,guild_27,free amino acids,0.5669098108303896,0.0018135498823384122
72942.212.1_72942.6.1_Mesorhizobium_HB07_2558860968.assembly,guild_28,free amino acids,0.6416877213639344,0.09545895601178808
72942.212.1_72942.60.1_Solirubrobacter_HD82_2522572155.assembly,guild_29,free amino acids,0.5075924068021449,0.0014947276915885787
72942.212.1_72942.61.1_Burkholderia_HA54_2522572104.assembly,guild_30,free amino acids,0.4915566280794489,0.0015939896551675444
72942.212.1_72942.62.1_Bradyrhizobium_HA02_2522572128.assembly,guild_31,free amino acids,0.6303330869082827,0.0018142021235590057
72942.212.1_72942.63.1_Caulobacter_HA33_2522572103.assembly,guild_32,free amino acids,0.5690018275652391,0.0019003688318777502
72942.212.1_72942.65.1_Flavobacterium_HB58_2522572102.assembly,guild_33,free amino acids,0.6171677053803394,0.0026067194080810338
72942.212.1_72942.66.1_Mycobacterium_HD25_2522572101.assembly,guild_34,free amino acids,0.4704995947718297,0.0014861728883303093
72942.212.1_72942.7.1_Nocardioides_HA32_2558860165.assembly,guild_35,free amino acids,0.42694988661972655,0.0013235755741773845
72942.212.1_72942.76.1_Mesorhizobium_HA56_2522572099.assembly,guild_36,free amino acids,0.6300521572350027,0.0019136909063313
